year,source,target,id,type,citationcount,count
2007,Florian Mansmann,Stephen C. North,5c786dfe4895d9cbc69cc5ee,Co-co-author,13.0,1
2007,Friedemann Roßler,Bernd Tomandl,53e9bad7b7602d9704705bd6,Co-co-author,16.0,1
2007,Friedemann Roßler,Peter Hastreiter,53e9bad7b7602d9704705bd6,Co-co-author,16.0,1
2007,Friedemann Roßler,Sabine Iserhardt-Bauer,53e9bad7b7602d9704705bd6,Co-co-author,16.0,1
2007,Friedemann Roßler,Thomas Ertl,53e9bad7b7602d9704705bd6,Co-co-author,16.0,1
2007,Friedemann Roßler,Torsten Wolff,53e9bad7b7602d9704705bd6,Co-co-author,16.0,1
2007,Gennady L. Andrienko,Alan M. MacEachren,53e9bbadb7602d97047fa36a,Co-co-author,595.0,1
2007,Gennady L. Andrienko,Daniel A. Keim,53e9bbadb7602d97047fa36a,Co-co-author,595.0,1
2007,Gennady L. Andrienko,Menno-Jan Kraak,53e9bbadb7602d97047fa36a,Co-co-author,595.0,1
2007,Gennady L. Andrienko,Natalia V. Andrienko,53e9bbadb7602d97047fa36a,Co-co-author,595.0,1
2007,Gennady L. Andrienko,Piotr Jankowski,53e9bbadb7602d97047fa36a,Co-co-author,595.0,1
2007,Gennady L. Andrienko,Stefan Wrobel,53e9bbadb7602d97047fa36a,Co-co-author,595.0,1
2007,Hartmut Ziegler,Daniel A. Keim,53e99c99b7602d970254d44b,Co-co-author,20.0,1
2007,Hartmut Ziegler,Daniel A. Keim,53e9a60ab7602d9702f37d87,Co-co-author,18.0,1
2007,Hartmut Ziegler,Tilo Nietzschmann,53e99c99b7602d970254d44b,Co-co-author,20.0,1
2007,Hartmut Ziegler,Tilo Nietzschmann,53e9a60ab7602d9702f37d87,Co-co-author,18.0,1
2007,Heike Jänicke,Alexander Wiebel,53e9a4c0b7602d9702ddef3b,Co-co-author,135.0,1
2007,Heike Jänicke,Gerik Scheuermann,53e9a4c0b7602d9702ddef3b,Co-co-author,135.0,1
2007,Heike Jänicke,Guido Reina,53e9a4c0b7602d9702ddef3b,Co-co-author,135.0,1
2007,Heike Jänicke,Jadran Vrabec,53e9a4c0b7602d9702ddef3b,Co-co-author,135.0,1
2007,Heike Jänicke,Thomas Ertl,53e9a4c0b7602d9702ddef3b,Co-co-author,135.0,1
2007,Heike Jänicke,Wolfgang Kollmann,53e9a4c0b7602d9702ddef3b,Co-co-author,135.0,1
2007,Hyunmo Kang,Benjamin B. Bederson,53e9bb67b7602d97047aa045,Co-co-author,113.0,1
2007,Hyunmo Kang,Bongshin Lee,53e9bb67b7602d97047aa045,Co-co-author,113.0,1
2007,Hyunmo Kang,Catherine Plaisant,53e9bb67b7602d97047aa045,Co-co-author,113.0,1
2007,Jean-Daniel Fekete,Andreas Kerren,53e9b8dab7602d97044bb5d3,Co-co-author,5.0,1
2007,Jean-Daniel Fekete,Chris North,53e9b8dab7602d97044bb5d3,Co-co-author,5.0,1
2007,Jean-Daniel Fekete,John T. Stasko,53e9b8dab7602d97044bb5d3,Co-co-author,5.0,1
2007,Jeffrey Heer,Fernanda B. Viégas,53e9b029b7602d9703a8306a,Co-co-author,361.0,1
2007,Jeffrey Heer,George Robertson,53e9ba90b7602d97046b8d54,Co-co-author,595.0,1
2007,Jeffrey Heer,Martin Wattenberg,53e9b029b7602d9703a8306a,Co-co-author,361.0,1
2007,Ji Soo Yi,John T. Stasko,53e9a34ab7602d9702c547e5,Co-co-author,1149.0,1
2007,Ji Soo Yi,Julie A. Jacko,53e9a34ab7602d9702c547e5,Co-co-author,1149.0,1
2007,Ji Soo Yi,Youn ah Kang,53e9a34ab7602d9702c547e5,Co-co-author,1149.0,1
2007,Joao Paulo Gois,Antonio Castelo,53e9bc87b7602d970490579d,Co-co-author,18.0,1
2007,Joao Paulo Gois,Eduardo Tejada,53e9bc87b7602d970490579d,Co-co-author,18.0,1
2007,Joao Paulo Gois,Luis Gustavo Nonato,53e9bc87b7602d970490579d,Co-co-author,18.0,1
2007,Joao Paulo Gois,Thomas Ertl,53e9bc87b7602d970490579d,Co-co-author,18.0,1
2007,Joao Paulo Gois,Tiago Etiene,53e9bc87b7602d970490579d,Co-co-author,18.0,1
2007,Joao Paulo Gois,Valdecir Polizelli-Junior,53e9bc87b7602d970490579d,Co-co-author,18.0,1
2007,John T. Stasko,Brian Dorn,53e9bb36b7602d9704775c95,Co-co-author,9.0,1
2007,John T. Stasko,Christopher Plaue,53e9bb36b7602d9704775c95,Co-co-author,9.0,1
2007,John T. Stasko,Myungcheol Doo,53e9bb36b7602d9704775c95,Co-co-author,9.0,1
2007,Jörn Schneidewind,Daniel A. Keim,53e99bdcb7602d9702485a5f,Co-co-author,14.0,1
2007,Jörn Schneidewind,Mike Sips,53e99bdcb7602d9702485a5f,Co-co-author,14.0,1
2007,Katrin Bidmon,Fabian Bos,53e9b07db7602d9703ae4d67,Co-co-author,10.0,1
2007,Katrin Bidmon,Guido Reina,53e9b07db7602d9703ae4d67,Co-co-author,10.0,1
2007,Katrin Bidmon,Jurgen Pleiss,53e9b07db7602d9703ae4d67,Co-co-author,10.0,1
2007,Katrin Bidmon,Thomas Ertl,53e9b07db7602d9703ae4d67,Co-co-author,10.0,1
2007,Kris Cook,John T. Stasko,53e9bc3bb7602d97048ad338,Co-co-author,57.0,1
2007,Kris Cook,Rae A. Earnshaw,53e9bc3bb7602d97048ad338,Co-co-author,57.0,1
2007,Lev Nachmanson,Bongshin Lee,53e99a2bb7602d970228810d,Co-co-author,38.0,1
2007,Lev Nachmanson,George G. Robertson,53e99a2bb7602d970228810d,Co-co-author,38.0,1
2007,Magnus Strengert,Thomas Ertl,53e9a263b7602d9702b6b335,Co-co-author,23.0,1
2007,Magnus Strengert,Thomas Klein,53e9a263b7602d9702b6b335,Co-co-author,23.0,1
2007,Mark Giereth,Martin Rotard,53e99a35b7602d9702290338,Co-co-author,12.0,1
2007,Mark Giereth,Steffen Koch,53e99a35b7602d9702290338,Co-co-author,12.0,1
2007,Mark Giereth,Thomas Ertl,53e99a35b7602d9702290338,Co-co-author,12.0,1
2007,Martin Falk,Daniel Weiskopf,53e9b512b7602d9704043be5,Co-co-author,24.0,1
2007,Martin Falk,Thomas Ertl,53e9b512b7602d9704043be5,Co-co-author,24.0,1
2007,Martin Falk,Tobias Schafhitzel,53e9b512b7602d9704043be5,Co-co-author,24.0,1
2007,Martin Kraus,Magnus Strengert,53e99e45b7602d9702708c6f,Co-co-author,19.0,1
2007,Martin Kraus,Thomas Ertl,53e99e45b7602d9702708c6f,Co-co-author,19.0,1
2007,Martin Kraus,Thomas Klein,53e99e45b7602d9702708c6f,Co-co-author,19.0,1
2007,Martin Rotard,Mark Giereth,53e9b0d8b7602d9703b501f2,Co-co-author,13.0,1
2007,Martin Rotard,Thomas Ertl,53e9b0d8b7602d9703b501f2,Co-co-author,13.0,1
2007,Ming C. Hao,Daniel A. Keim,53e99aa5b7602d970231e044,Co-co-author,58.0,1
2007,Ming C. Hao,Daniel A. Keim,53e9a6d0b7602d970300309d,Co-co-author,112.0,1
2007,Ming C. Hao,Dominik Morent,53e99aa5b7602d970231e044,Co-co-author,58.0,1
2007,Ming C. Hao,Joern Schneidewind,53e99aa5b7602d970231e044,Co-co-author,58.0,1
2007,Ming C. Hao,Tobias Schreck,53e9a6d0b7602d970300309d,Co-co-author,112.0,1
2007,Ming C. Hao,Umeshwar Dayal,53e99aa5b7602d970231e044,Co-co-author,58.0,1
2007,Ming C. Hao,Umeshwar Dayal,53e9a6d0b7602d970300309d,Co-co-author,112.0,1
2007,Sabine Iserhardt-bauer,Bernd Tomandl,53e9b621b7602d9704178767,Co-co-author,0.0,1
2007,Sabine Iserhardt-bauer,Peter Hastreiter,53e9b621b7602d9704178767,Co-co-author,0.0,1
2007,Sabine Iserhardt-bauer,Thomas Ertl,53e9b621b7602d9704178767,Co-co-author,0.0,1
2007,Scott Carter,Jeffrey Heer,53e9a2ceb7602d9702bd7092,Co-co-author,147.0,1
2007,Scott Carter,Jennifer Mankoff,53e9a2ceb7602d9702bd7092,Co-co-author,147.0,1
2007,Sebastian Grottel,Guido Reina,558aeafde4b037c08759f2aa,Co-co-author,47.0,1
2007,Sebastian Grottel,Jadran Vrabec,558aeafde4b037c08759f2aa,Co-co-author,47.0,1
2007,Sebastian Grottel,Thomas Ertl,558aeafde4b037c08759f2aa,Co-co-author,47.0,1
2007,Svetlana Mansmann,Daniel A. Keim,53e9b6abb7602d970422b6cc,Co-co-author,3.0,1
2007,Svetlana Mansmann,Florian Mansmann,53e9b6abb7602d970422b6cc,Co-co-author,3.0,1
2007,Svetlana Mansmann,Marc H. Scholl,53e9b6abb7602d970422b6cc,Co-co-author,3.0,1
2007,Tobias Schafhitzel,Daniel Weiskopf,53e9a089b7602d9702972b4b,Co-co-author,11.0,1
2007,Tobias Schafhitzel,Daniel Weiskopf,53e9b572b7602d97040add82,Co-co-author,66.0,1
2007,Tobias Schafhitzel,Eduardo Tejada,53e9b572b7602d97040add82,Co-co-author,66.0,1
2007,Tobias Schafhitzel,Friedemann R Oler,53e9a089b7602d9702972b4b,Co-co-author,11.0,1
2007,Tobias Schafhitzel,Martin Falk,53e9bdd5b7602d9704a86619,Co-co-author,39.0,1
2007,Tobias Schafhitzel,Thomas Ertl,53e9a089b7602d9702972b4b,Co-co-author,11.0,1
2007,Tobias Schafhitzel,Thomas Ertl,53e9b572b7602d97040add82,Co-co-author,66.0,1
2007,Tobias Schafhitzel,Thomas Ertl,53e9bdd5b7602d9704a86619,Co-co-author,39.0,1
2007,Wesley Willett,Jeffrey Heer,53e9a082b7602d970296aa59,Co-co-author,330.0,1
2007,Wesley Willett,Maneesh Agrawala,53e9a082b7602d970296aa59,Co-co-author,330.0,1
2007,Zachary Pousman,John T. Stasko,53e9a440b7602d9702d5d23b,Co-co-author,7.0,1
2008,Andreas Schilling,Katrin Bidmon,53e9a95db7602d97032b5603,Co-co-author,9.0,1
2008,Andreas Schilling,Ove Sommer,53e9a95db7602d97032b5603,Co-co-author,9.0,1
2008,Andreas Schilling,Thomas Ertl,53e9a95db7602d97032b5603,Co-co-author,9.0,1
2008,Bongshin Lee,Jinwook Seo,53e9ba39b7602d9704647de7,Co-co-author,11.0,1
2008,Bongshin Lee,Kristy Brown,53e9ba39b7602d9704647de7,Co-co-author,11.0,1
2008,Bongshin Lee,Yetrib Hathout,53e9ba39b7602d9704647de7,Co-co-author,11.0,1
2008,Daniel A. Keim,Daniela Oelke,53e9be22b7602d9704ade7e3,Co-co-author,82.0,1
2008,Daniel A. Keim,Florian Mansmann,53e9be22b7602d9704ade7e3,Co-co-author,82.0,1
2008,Daniel A. Keim,Hartmut Ziegler,53e9be22b7602d9704ade7e3,Co-co-author,82.0,1
2008,Daniel C. Robbins,Bongshin Lee,53e9b180b7602d9703c074c3,Co-co-author,23.0,1
2008,Daniel C. Robbins,Roland Fernandez,53e9b180b7602d9703c074c3,Co-co-author,23.0,1
2008,Daniela Oelke,Daniel A. Keim,53e9b3cdb7602d9703eb760b,Co-co-author,32.0,1
2008,Daniela Oelke,Guy Danon,53e9b3cdb7602d9703eb760b,Co-co-author,32.0,1
2008,Daniela Oelke,Mark Last,53e9b3cdb7602d9703eb760b,Co-co-author,32.0,1
2008,Daniela Oelke,Peter Bak,53e9b3cdb7602d9703eb760b,Co-co-author,32.0,1
2008,David S. Ebert,Daniel A. Keim,53e9b17ab7602d9703c05bd2,Co-co-author,2.0,1
2008,David S. Ebert,Hans Hagen,53e9b17ab7602d9703c05bd2,Co-co-author,2.0,1
2008,David S. Ebert,Kenneth I. Joy,53e9b17ab7602d9703c05bd2,Co-co-author,2.0,1
2008,Dominik Lücke,Engelbert Westkämper,53e9a6fdb7602d97030356ea,Co-co-author,12.0,1
2008,Dominik Lücke,Mike Eissele,53e9a6fdb7602d97030356ea,Co-co-author,12.0,1
2008,Dominik Lücke,Oliver Siemoneit,53e9a6fdb7602d97030356ea,Co-co-author,12.0,1
2008,Dominik Lücke,Thomas Ertl,53e9a6fdb7602d97030356ea,Co-co-author,12.0,1
2008,Fabian Fischer,Daniel A. Keim,53e9bc42b7602d97048b9715,Co-co-author,115.0,1
2008,Fabian Fischer,Florian Mansmann,53e9bc42b7602d97048b9715,Co-co-author,115.0,1
2008,Fabian Fischer,Marcel Waldvogel,53e9bc42b7602d97048b9715,Co-co-author,115.0,1
2008,Fabian Fischer,Stephan Pietzko,53e9bc42b7602d97048b9715,Co-co-author,115.0,1
2008,Fernanda B. Viégas,Jeffrey Heer,53e99b1bb7602d97023b3b2b,Co-co-author,3.0,1
2008,Fernanda B. Viégas,Maneesh Agrawala,53e99b1bb7602d97023b3b2b,Co-co-author,3.0,1
2008,Fernanda B. Viégas,Martin Wattenberg,53e99b1bb7602d97023b3b2b,Co-co-author,3.0,1
2008,Friedemann Rössler,Ralf P Botchen,53e9a210b7602d9702b14b32,Co-co-author,40.0,1
2008,Friedemann Rössler,Thomas Ertl,53e9a210b7602d9702b14b32,Co-co-author,40.0,1
2008,Friedemann Rößler,Ralf P. Botchen,53e999adb7602d97021f1da4,Co-co-author,29.0,1
2008,Friedemann Rößler,Thomas Ertl,53e999adb7602d97021f1da4,Co-co-author,29.0,1
2008,George G. Robertson,Bongshin Lee,53e9a1d0b7602d9702acd23a,Co-co-author,480.0,1
2008,George G. Robertson,Danyel Fisher,53e9a1d0b7602d9702acd23a,Co-co-author,480.0,1
2008,George G. Robertson,John T. Stasko,53e9a1d0b7602d9702acd23a,Co-co-author,480.0,1
2008,George G. Robertson,Roland Fernandez,53e9a1d0b7602d9702acd23a,Co-co-author,480.0,1
2008,Hartmut Ziegler,Daniel A. Keim,53e9b2b1b7602d9703d58a8b,Co-co-author,7.0,1
2008,Hartmut Ziegler,Daniel A. Keim,558b005de4b031bae1faf321,Co-co-author,45.0,1
2008,Hartmut Ziegler,Tilo Nietzschmann,558b005de4b031bae1faf321,Co-co-author,45.0,1
2008,James R. Eagan,John T. Stasko,53e9a1b5b7602d9702aaa163,Co-co-author,17.0,1
2008,Jeffrey Heer,Chris Stolte,53e99867b7602d97020a4998,Co-co-author,416.0,1
2008,Jeffrey Heer,Jock D. Mackinlay,53e99867b7602d97020a4998,Co-co-author,416.0,1
2008,Jeffrey Heer,Maneesh Agrawala,53e99867b7602d97020a4998,Co-co-author,416.0,1
2008,Jeffrey Heer,Maneesh Agrawala,53e99c0bb7602d97024b7d09,Co-co-author,87.0,1
2008,Jeffrey Heer,Maneesh Agrawala,53e9ae36b7602d970384c830,Co-co-author,419.0,1
2008,Jeffrey Heer,Wesley Willett,53e99c0bb7602d97024b7d09,Co-co-author,87.0,1
2008,Ji Soo Yi,John T. Stasko,53e9a848b7602d970318ffcf,Co-co-author,269.0,1
2008,Ji Soo Yi,Julie A. Jacko,53e9a848b7602d970318ffcf,Co-co-author,269.0,1
2008,Ji Soo Yi,Youn-ah Kang,53e9a848b7602d970318ffcf,Co-co-author,269.0,1
2008,Jianping Fan,Aoying Zhou,53e99e93b7602d97027590c7,Co-co-author,2.0,1
2008,Jianping Fan,Daniel A. Keim,53e99e93b7602d97027590c7,Co-co-author,2.0,1
2008,Jianping Fan,Daniel A. Keim,53e99e99b7602d970275fd6e,Co-co-author,40.0,1
2008,Jianping Fan,Hangzai Luo,53e99e93b7602d97027590c7,Co-co-author,2.0,1
2008,Jianping Fan,Hangzai Luo,53e99e99b7602d970275fd6e,Co-co-author,40.0,1
2008,Jianping Fan,Yuli Gao,53e99e99b7602d970275fd6e,Co-co-author,40.0,1
2008,Jianping Fan,Zongmin Li,53e99e99b7602d970275fd6e,Co-co-author,40.0,1
2008,Joao Paulo Gois,Antonio Castelo,53e9afccb7602d9703a1f2a4,Co-co-author,17.0,1
2008,Joao Paulo Gois,Eduardo Tejada,53e9afccb7602d9703a1f2a4,Co-co-author,17.0,1
2008,Joao Paulo Gois,Luis Gustavo Nonato,53e9afccb7602d9703a1f2a4,Co-co-author,17.0,1
2008,Joao Paulo Gois,Thomas Ertl,53e9afccb7602d9703a1f2a4,Co-co-author,17.0,1
2008,Joao Paulo Gois,Tiago Etiene,53e9afccb7602d9703a1f2a4,Co-co-author,17.0,1
2008,Joao Paulo Gois,Valdecir Polizelli-Junior,53e9afccb7602d9703a1f2a4,Co-co-author,17.0,1
2008,Katrin Bidmon,Fabian Bös,53e9b2a3b7602d9703d4ac4f,Co-co-author,29.0,1
2008,Katrin Bidmon,Jürgen Pleiss,53e9b2a3b7602d9703d4ac4f,Co-co-author,29.0,1
2008,Katrin Bidmon,Sebastian Grottel,53e9b2a3b7602d9703d4ac4f,Co-co-author,29.0,1
2008,Katrin Bidmon,Thomas Ertl,53e9b2a3b7602d9703d4ac4f,Co-co-author,29.0,1
2008,Mark Giereth,Harald Bosch,53e9b2bfb7602d9703d6ab10,Co-co-author,7.0,1
2008,Mark Giereth,Harald Bosch,558b0bffe4b037c0875ab4eb,Co-co-author,18.0,1
2008,Mark Giereth,Michael Wörner,53e9b2bfb7602d9703d6ab10,Co-co-author,7.0,1
2008,Mark Giereth,Patrick Baier,53e9b2bfb7602d9703d6ab10,Co-co-author,7.0,1
2008,Mark Giereth,Thomas Ertl,53e99df0b7602d97026aef83,Co-co-author,16.0,1
2008,Mark Giereth,Thomas Ertl,53e9b27bb7602d9703d1f6d2,Co-co-author,11.0,1
2008,Mark Giereth,Thomas Ertl,53e9b2bfb7602d9703d6ab10,Co-co-author,7.0,1
2008,Mark Giereth,Thomas Ertl,558b0bffe4b037c0875ab4eb,Co-co-author,18.0,1
2008,Markus Üffinger,Magnus Strengert,53e99be3b7602d970248b9c1,Co-co-author,6.0,1
2008,Markus Üffinger,Thomas Ertl,53e99be3b7602d970248b9c1,Co-co-author,6.0,1
2008,Markus Üffinger,Thomas Klein,53e99be3b7602d970248b9c1,Co-co-author,6.0,1
2008,Martin Rotard,Christiane Taras,53e9ac2eb7602d97035f5501,Co-co-author,56.0,1
2008,Martin Rotard,Thomas Ertl,53e9ac2eb7602d97035f5501,Co-co-author,56.0,1
2008,Michael Krone,Katrin Bidmon,53e9987db7602d97020b8141,Co-co-author,25.0,1
2008,Michael Krone,Thomas Ertl,53e9987db7602d97020b8141,Co-co-author,25.0,1
2008,Mike Eissele,Matthias Kreiser,53e9a9b7b7602d97033123be,Co-co-author,16.0,1
2008,Mike Eissele,Thomas Ertl,53e9a9b7b7602d97033123be,Co-co-author,16.0,1
2008,Ming C. Hao,Chantal Tremblay,53e9aefcb7602d970392fef7,Co-co-author,39.0,1
2008,Ming C. Hao,Daniel A. Keim,53e9aefcb7602d970392fef7,Co-co-author,39.0,1
2008,Ming C. Hao,Daniela Oelke,53e9aefcb7602d970392fef7,Co-co-author,39.0,1
2008,Ming C. Hao,Umeshwar Dayal,53e9aefcb7602d970392fef7,Co-co-author,39.0,1
2008,Niklas Elmqvist,John T. Stasko,53e9b0ccb7602d9703b41b75,Co-co-author,134.0,1
2008,Niklas Elmqvist,Philippas Tsigas,53e9b0ccb7602d9703b41b75,Co-co-author,134.0,1
2008,Oliver Deussen,Daniel A. Keim,53e9992bb7602d970216954a,Co-co-author,43.0,1
2008,Oliver Deussen,Dietmar Saupe,53e9992bb7602d970216954a,Co-co-author,43.0,1
2008,Ralf P. Botchen,Daniel Weiskopf,53e9ab0db7602d97034905cb,Co-co-author,59.0,1
2008,Ralf P. Botchen,Fabian Schick,53e9ab0db7602d97034905cb,Co-co-author,59.0,1
2008,Ralf P. Botchen,Greg Mori,53e9ab0db7602d97034905cb,Co-co-author,59.0,1
2008,Ralf P. Botchen,Min Chen,53e9ab0db7602d97034905cb,Co-co-author,59.0,1
2008,Ralf P. Botchen,Sven Bachthaler,53e9ab0db7602d97034905cb,Co-co-author,59.0,1
2008,Ralf P. Botchen,Thomas Ertl,53e9ab0db7602d97034905cb,Co-co-author,59.0,1
2008,Tim Paek,Bo Thiesson,53e99a14b7602d9702266866,Co-co-author,20.0,1
2008,Tim Paek,Bongshin Lee,53e99a14b7602d9702266866,Co-co-author,20.0,1
2008,Tim Paek,Yun-Cheng Ju,53e99a14b7602d9702266866,Co-co-author,20.0,1
2008,Youn Ah Kang,Avinash Ravi,53e9bc2db7602d970489a47f,Co-co-author,15.0,1
2008,Youn Ah Kang,John T. Stasko,53e9bc2db7602d970489a47f,Co-co-author,15.0,1
2008,Youn Ah Kang,Kurt Luther,53e9bc2db7602d970489a47f,Co-co-author,15.0,1
2008,Youn Ah Kang,Yan Xu,53e9bc2db7602d970489a47f,Co-co-author,15.0,1
2009,Andreas Kerren,Chris North,53e99f35b7602d97028060bc,Co-co-author,130.0,1
2009,Andreas Kerren,Jean-Daniel Fekete,53e99f35b7602d97028060bc,Co-co-author,130.0,1
2009,Andreas Kerren,John T. Stasko,53e99f35b7602d97028060bc,Co-co-author,130.0,1
2009,Ashok Goel,Anita Raja,53e9abf1b7602d97035b2af5,Co-co-author,1.0,1
2009,Ashok Goel,Emile L. Morse,53e9abf1b7602d97035b2af5,Co-co-author,1.0,1
2009,Ashok Goel,Jean Scholtz,53e9abf1b7602d97035b2af5,Co-co-author,1.0,1
2009,Ashok Goel,John T. Stasko,53e9abf1b7602d97035b2af5,Co-co-author,1.0,1
2009,Ashok K. Goel,Anita Raja,635bca9490e50fcafd33a754,Co-co-author,1.0,1
2009,Ashok K. Goel,Emile L. Morse,635bca9490e50fcafd33a754,Co-co-author,1.0,1
2009,Ashok K. Goel,Jean Scholtz,635bca9490e50fcafd33a754,Co-co-author,1.0,1
2009,Ashok K. Goel,John T. Stasko,635bca9490e50fcafd33a754,Co-co-author,1.0,1
2009,Bohyoung Kim,Bongshin Lee,53e99df0b7602d97026aeabf,Co-co-author,14.0,1
2009,Bohyoung Kim,Eric Hoffman,53e99df0b7602d97026aeabf,Co-co-author,14.0,1
2009,Bohyoung Kim,Jinwook Seo,53e99df0b7602d97026aeabf,Co-co-author,14.0,1
2009,Bohyoung Kim,Susan Knoblach,53e99df0b7602d97026aeabf,Co-co-author,14.0,1
2009,Bongshin Lee,David Heckerman,53e9a4a3b7602d9702dc6b0c,Co-co-author,7.0,1
2009,Bongshin Lee,Desney S. Tan,53e9b520b7602d9704051567,Co-co-author,0.0,1
2009,Bongshin Lee,George G. Robertson,53e9b520b7602d9704051567,Co-co-author,0.0,1
2009,Bongshin Lee,George Robertson,53e9a4a3b7602d9702dc6b0c,Co-co-author,7.0,1
2009,Bongshin Lee,Greg Smith,53e9b520b7602d9704051567,Co-co-author,0.0,1
2009,Bongshin Lee,Jonathan M Carlson,53e9a4a3b7602d9702dc6b0c,Co-co-author,7.0,1
2009,Bongshin Lee,Lev Nachmanson,53e9a4a3b7602d9702dc6b0c,Co-co-author,7.0,1
2009,Bongshin Lee,Mary Czerwinski,53e9b520b7602d9704051567,Co-co-author,0.0,1
2009,Chris North,Bongshin Lee,53e9b3e2b7602d9703ed142a,Co-co-author,135.0,1
2009,Chris North,Danyel Fisher,53e9b3e2b7602d9703ed142a,Co-co-author,135.0,1
2009,Chris North,George Robertson,53e9b3e2b7602d9703ed142a,Co-co-author,135.0,1
2009,Chris North,Kori Inkpen,53e9b3e2b7602d9703ed142a,Co-co-author,135.0,1
2009,Chris North,Petra Isenberg,53e9b3e2b7602d9703ed142a,Co-co-author,135.0,1
2009,Chris North,Tim Dwyer,53e9b3e2b7602d9703ed142a,Co-co-author,135.0,1
2009,Christiane Taras,Thomas Ertl,53e9b549b7602d970407ee45,Co-co-author,16.0,1
2009,Christoph Müller,Carsten Dachsbacher,53e9b844b7602d97044061fa,Co-co-author,34.0,1
2009,Christoph Müller,Magnus Strengert,53e9b844b7602d97044061fa,Co-co-author,34.0,1
2009,Christoph Müller,Steffen Frey,53e9b844b7602d97044061fa,Co-co-author,34.0,1
2009,Christoph Müller,Thomas Ertl,53e9b844b7602d97044061fa,Co-co-author,34.0,1
2009,Daniel A. Keim,Aiko Pras,555048c945ce0a409eb7164b,Co-co-author,0.0,1
2009,Daniel A. Keim,Aiko Pras,555048cd45ce0a409eb71901,Co-co-author,0.0,1
2009,Daniel A. Keim,Christian Rohrdantz,53e9bd8cb7602d9704a3438f,Co-co-author,10.0,1
2009,Daniel A. Keim,Daniela Oelke,53e9bd8cb7602d9704a3438f,Co-co-author,10.0,1
2009,Daniel A. Keim,Florian Mansmann,53e9a15bb7602d9702a49a48,Co-co-author,211.0,1
2009,Daniel A. Keim,Florian Mansmann,555048cd45ce0a409eb71901,Co-co-author,0.0,1
2009,Daniel A. Keim,Gerhard Weikum,57a4e8f9ac44365e35c94220,Co-co-author,0.0,1
2009,Daniel A. Keim,Jim Thomas,53e9a15bb7602d9702a49a48,Co-co-author,211.0,1
2009,Daniel A. Keim,Jürgen Schönwälder,555048c945ce0a409eb7164b,Co-co-author,0.0,1
2009,Daniel A. Keim,Jürgen Schönwälder,555048cd45ce0a409eb71901,Co-co-author,0.0,1
2009,Daniel A. Keim,Pak Chung Wong,555048c945ce0a409eb7164b,Co-co-author,0.0,1
2009,Daniel A. Keim,Pak Chung Wong,555048cd45ce0a409eb71901,Co-co-author,0.0,1
2009,Daniela Oelke,Christian Rohrdantz,53e9b682b7602d97041eca5d,Co-co-author,147.0,1
2009,Daniela Oelke,Daniel A. Keim,53e9b682b7602d97041eca5d,Co-co-author,147.0,1
2009,Daniela Oelke,Halldór Janetzko,53e9b682b7602d97041eca5d,Co-co-author,147.0,1
2009,Daniela Oelke,Lars-Erik Haug,53e9b682b7602d97041eca5d,Co-co-author,147.0,1
2009,Daniela Oelke,Ming C. Hao,53e9b682b7602d97041eca5d,Co-co-author,147.0,1
2009,Daniela Oelke,Umeshwar Dayal,53e9b682b7602d97041eca5d,Co-co-author,147.0,1
2009,Florian Mansmann,Daniel A. Keim,53e9a479b7602d9702d965a9,Co-co-author,80.0,1
2009,Florian Mansmann,Daniel A. Keim,53e9bbe5b7602d9704838871,Co-co-author,6.0,1
2009,Florian Mansmann,Fabian Fischer,53e9a479b7602d9702d965a9,Co-co-author,80.0,1
2009,Florian Mansmann,Fabian Fischer,53e9bbe5b7602d9704838871,Co-co-author,6.0,1
2009,Florian Mansmann,Marcel Waldvogel,53e9bbe5b7602d9704838871,Co-co-author,6.0,1
2009,Florian Mansmann,Stephan Pietzko,53e9bbe5b7602d9704838871,Co-co-author,6.0,1
2009,Florian Mansmann,Stephen C. North,53e9a479b7602d9702d965a9,Co-co-author,80.0,1
2009,Gennady L. Andrienko,Daniel A. Keim,53e9a5c5b7602d9702eeca8d,Co-co-author,36.0,1
2009,Gennady L. Andrienko,Daniel A. Keim,53e9ab4fb7602d97034e2415,Co-co-author,35.0,1
2009,Gennady L. Andrienko,Natalia V. Andrienko,53e9a5c5b7602d9702eeca8d,Co-co-author,36.0,1
2009,Gennady L. Andrienko,Natalia V. Andrienko,53e9ab4fb7602d97034e2415,Co-co-author,35.0,1
2009,Gennady L. Andrienko,Peter Bak,53e9a5c5b7602d9702eeca8d,Co-co-author,36.0,1
2009,Gennady L. Andrienko,Peter Bak,53e9ab4fb7602d97034e2415,Co-co-author,35.0,1
2009,Gennady L. Andrienko,Slava Kisilevich,53e9a5c5b7602d9702eeca8d,Co-co-author,36.0,1
2009,Gennady L. Andrienko,Slava Kisilevich,53e9ab4fb7602d97034e2415,Co-co-author,35.0,1
2009,George G. Robertson,Daniel A. Keim,53e9a058b7602d970293d14f,Co-co-author,44.0,1
2009,George G. Robertson,David S. Ebert,53e9a058b7602d970293d14f,Co-co-author,44.0,1
2009,George G. Robertson,Ken Joy,53e9a058b7602d970293d14f,Co-co-author,44.0,1
2009,George G. Robertson,Stephen G. Eick,53e9a058b7602d970293d14f,Co-co-author,44.0,1
2009,Greg Smith,Bongshin Lee,53e9b240b7602d9703cdd563,Co-co-author,2.0,1
